Ticker,shortname,Sàn NY,Level1,Level2,Level3,Level4,Số CP niêm yết,Số CP lưu hành,Số CP lưu hành BQ hiện tại,Free Fload,Giá đóng cửa,Vốn hóa,KLTB 30 ngày,KLTB 30 ngày/Số CPLH,KLTB 90 ngày,KLTB 90 ngày/Số CPLH,KLTB 180 ngày,KLTB 180 ngày/Số CPLH bình quân hiện tại,GTTB 30 ngày,GTTB 90 ngày,GTTB 180 ngày,Lãi gộp/Doanh thu,LN ròng/Doanh thu,LN ròng/Doanh thu1,ROE,ROA,khả năng thanh toán ngắn hạn,Tổng công nợ/Vốn CSH,tỷ lệ dòng tền trước thuế và thu nhập/thu nhập trước lãi và thuế,EV/EBITDA,EPS,BV,P/E,P/B,updatedate
VTL,Công ty Cổ phần Vang Thăng Long,HNX,Hàng Tiêu dùng,Thực phẩm và đồ uống,Bia và đồ uống,Vang & Rượu mạnh,5059992,5059992,5059992.0,1517998,15000,,0.0,0.0,17.6666666666666,3.49144162019755e-06,22.0,4.3478329610007205e-06,0,253266.66666666602,353783.33333333296,,,,,,,,,,0.0,8719.400520000001,1899-12-11 19:19:17.271000,1.7203017530383997,2020-03-26 00:00:00
VTS,Công ty Cổ phần Viglacera Từ Sơn,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2000205,2000000,2000128.0,1000000,32000,,0.0,0.0,0.0,0.0,113.04166666666599,5.6517216231494496e-05,0,0.0,1663978.33333333,,,,,,,,,,366.0,22698.9857509605,1900-03-27 10:08:25.768000,1.4097546186021,2020-03-26 00:00:00
VTV,Công ty Cổ phần VICEM Vật tư Vận tải Xi măng,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,31199825,31199825,31071225.0,10919939,6400,,956.0,3.06411975067167e-05,8926.76666666666,0.000286115921056181,12781.125,0.000411349246770927,6607450,76053403.3333333,104570054.166666,,,,,,,,,,2360.0,25731.0455732692,1900-01-02 17:04:38.648000,0.248726775667781,2020-03-26 00:00:00
VXB,Công ty Cổ phần Vật liệu xây dựng Bến Tre,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,4049006,4049006,4049006.0,1619602,8000,,1.5,3.70461293463136e-07,152.166666666666,3.7581240103538104e-05,76.0833333333333,1.8790620051769e-05,10800,1216933.33333333,608466.666666666,,,,,,,,,,1852.0,16412.1359094059,1900-01-03 16:23:42.328000,0.48744417205411605,2020-03-26 00:00:00
WCS,Công ty Cổ phần Bến xe Miền Tây,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",2500000,2500000,2500000.0,625000,164000,,2190.05,0.00087602,1686.15,0.00067446,1415.6583333333301,0.0005662633333333331,361878620,267155255.0,223050777.5,,,,,,,,,,21331.0,48446.6997392,1900-01-07 16:31:05.175000,3.3851635071707795,2020-03-26 00:00:00
WSS,Công ty Cổ phần Chứng khoán Phố Wall,HNX,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,50300000,50300000,50300000.0,32695000,1700,,4012.7,7.977534791252479e-05,2160.5666666666602,4.295361166335321e-05,2640.28333333333,5.24907223326706e-05,7387190,4187763.33333333,5244298.33333333,,,,,,,,,,181.0,10338.7960710337,1900-01-09 09:23:30.480000,0.164429203199286,2020-03-26 00:00:00
X20,Công ty Cổ phần X20,HNX,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,17250000,17250000,17250000.0,5175000,7600,,260.0,1.50724637681159e-05,86.6666666666666,5.02415458937198e-06,43.3333333333333,2.51207729468599e-06,2434000,811333.333333333,405666.666666666,,,,,,,,,,0.0,,1899-12-24 00:00:00,0.0,2020-03-26 00:00:00
A32,Công ty Cổ phần 32,UpCom,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Giầy dép,6800000,6800000,6800000.0,3400000,22500,,490.1,7.20735294117647e-05,216.716666666666,3.18700980392156e-05,191.69166666666598,2.81899509803921e-05,12008080,5976776.66666666,5210471.66666666,,,,,,,,,,0.0,,1899-12-24 00:00:00,0.0,2020-03-26 00:00:00
ABC,Công ty Cổ phần Truyền thông VMG,UpCom,Viễn thông,Viễn thông,Viễn thông di động,Viễn thông di động,20393000,20389000,20389000.0,6116700,8600,,10889.25,0.000534074746186669,10425.7166666666,0.000511340265175666,10228.633333333299,0.0005016741053182269,97939825,98284128.3333333,99980688.3333333,,,,,,,,,,2701.0,27631.8458244986,1900-01-03 04:25:06.381000,0.311235089201864,2020-03-26 00:00:00
ABG,Công ty Cổ phần Tập đoàn Đầu tư An Bình,UpCom,Tài chính,Bất động sản,Bất động sản,Bất động sản,0,100000000,100000000.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,,1899-12-24 00:00:00,0.0,2020-03-26 00:00:00
ABI,Công ty Cổ phần Bảo hiểm Ngân hàng Nông Nghiệp,UpCom,Tài chính,Bảo hiểm,Bảo hiểm phi nhân thọ,Bảo hiểm phi nhân thọ,38000000,36841800,38000000.0,16578810,23542,,3736.0,0.000101406554511451,4077.55,0.00011067727418312801,7230.191666666659,0.000190268201754385,95183900,113568973.333333,213232745.0,,,,,,,,,,3128.0,13990.2856358684,1900-01-07 18:18:58.205000,1.6827390528498403,2020-03-26 00:00:00
ABR,Công ty Cổ phần Đầu tư Nhãn Hiệu Việt,UpCom,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Tư vấn & Hỗ trợ KD,20000000,20000000,5219444.44444444,6000000,27829,,2065.0,0.00010325,1091.68333333333,5.4584166666666604e-05,815.8416666666659,0.000156308142629058,64881500,26889691.6666666,16844012.5,,,,,,,,,,0.0,,1899-12-24 00:00:00,0.0,2020-03-26 00:00:00
AC4,Công ty Cổ phần ACC - 244,UpCom,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2940862,2940862,2940862.0,1029302,4500,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,2779.0,12236.2588475759,1900-01-01 14:51:59.759000,0.367759464396379,2020-03-26 00:00:00
ACE,Công ty Cổ phần Bê tông ly tâm An Giang,UpCom,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,3050781,3050781,3050781.0,1372851,23800,,133.85,4.3874011277767796e-05,67.95,2.22729851798605e-05,40.308333333333294,1.32124637374276e-05,3327455,1715651.66666666,1019077.5,,,,,,,,,,4086.0,20866.2137878782,1900-01-05 19:47:58.115000,1.14059983483089,2020-03-26 00:00:00
ACS,Công ty Cổ phần Xây lắp Thương mại 2,UpCom,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,4000000,3721170,4000000.0,1302410,10500,,6422.5,0.0017259356600209,7007.45,0.0018831308432562801,3589.5583333333293,0.000897389583333333,87212500,96073515.0,48838007.5,,,,,,,,,,151.0,12671.87252725,1900-03-12 11:56:55.698000,0.828606820138102,2020-03-26 00:00:00
ACV,Tổng Công ty Cảng Hàng không Việt Nam - Công ty Cổ phần,UpCom,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",2177173236,2176998736,2177044328.22222,100157097,44993,,337228.65,0.00015490530353711598,288906.933333333,0.00013270881997118998,190214.758333333,8.73729376418637e-05,18127966905,15848512333.3333,11433147236.6666,,,,,,,,,,0.0,12080.733484018601,1900-01-27 19:38:52.264000,3.72435995376607,2020-03-26 00:00:00
ADG,Công ty Cổ phần Clever Group,UpCom,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,Dịch vụ truyền thông,7400000,8288000,7491266.66666666,3315200,93919,,13931.9,0.00168097249034749,12730.6333333333,0.0015360320141570099,0.0,0.0,1298888590,1170710196.66666,0.0,,,,,,,,,,0.0,,1899-12-24 00:00:00,0.0,2020-03-26 00:00:00
ADP,Công ty Cổ phần Sơn Á Đông,UpCom,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,15359914,15359914,15359914.0,7679957,17200,,40550.15,0.00263999850519996,14110.2166666666,0.000918639040991158,7080.70833333333,0.00046098619649389503,609750765,213452005.0,107154910.833333,,,,,,,,,,5380.0,17522.1392917187,1900-01-03 04:42:50.501000,0.981615299002274,2020-03-26 00:00:00
AFC,Công ty Cổ phần Nông Lâm Nghiệp Bình Dương,UpCom,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Lâm sản và Chế biến gỗ,10688363,10685763,10688363.0,1602864,10000,,173.5,1.62365569964447e-05,57.8333333333333,5.41218566548157e-06,28.916666666666604,2.70543456155696e-06,1735000,578333.333333333,289166.666666666,,,,,,,,,,0.0,10610.6421473054,1900-01-10 22:21:11.590000,0.9424500290530958,2020-03-26 00:00:00
AFX,Công ty Cổ phần Xuất nhập khẩu Nông sản Thực phẩm An Giang,UpCom,Dịch vụ Tiêu dùng,Bán lẻ,Phân phối thực phẩm & dược phẩm,Phân phối thực phẩm,35000000,35000000,35000000.0,7000000,2941,,14750.5,0.00042144285714285697,13795.816666666598,0.00039416619047619,12839.475,0.000366842142857142,45443950,42864608.33333329,47099698.33333329,,,,,,,,,,-80.0,10200.6461042285,1899-11-17 04:42:00.510000,0.288315070432728,2020-03-26 00:00:00
AG1,Công ty Cổ phần 28.1,UpCom,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,4863386,4863386,4863386.0,1702185,4000,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,,1899-12-24 00:00:00,0.0,2020-03-26 00:00:00
AGC,Công ty Cổ phần Cà phê An Giang,UpCom,Hàng Tiêu dùng,Thực phẩm và đồ uống,Bia và đồ uống,Đồ uống & giải khát,0,8300000,8300000.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,,1899-12-24 00:00:00,0.0,2020-03-26 00:00:00
AGE,Công ty Cổ phần Môi trường Đô thị An Giang,UpCom,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Chất thải & Môi trường,0,19893200,19893000.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,,1899-12-24 00:00:00,0.0,2020-03-26 00:00:00
AGF,Công ty Cổ phần Xuất nhập khẩu Thủy sản An Giang,UpCom,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,28109743,28109743,28109743.0,4216461,2800,,115.5,4.1088956238411694e-06,0.0,0.0,0.0,0.0,304300,0.0,0.0,,,,,,,,,,2822.0,33829.9862830152,23:48:34.646000,0.0827668086110271,2020-03-26 00:00:00
AGP,Công ty Cổ phần Dược phẩm AGIMEXPHARM,UpCom,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,12835177,12835177,9929435.76666666,5775830,19700,,282.4,2.20020339415654e-05,626.833333333333,4.8837139786489296e-05,1787.625,0.000180032888273581,4216850,10056013.3333333,32291944.1666666,,,,,,,,,,5686.0,22585.0056738233,1900-01-04 16:34:14.790000,0.872260130659734,2020-03-26 00:00:00
AGX,Công ty Cổ phần Thực phẩm Nông sản Xuất khẩu Sài Gòn,UpCom,Dịch vụ Tiêu dùng,Bán lẻ,Phân phối thực phẩm & dược phẩm,Phân phối thực phẩm,10800000,10800000,10800000.0,2160000,13500,,660.2,6.11296296296296e-05,220.06666666666598,2.03765432098765e-05,728.366666666666,6.74413580246913e-05,8925300,2975100.0,17624550.0,,,,,,,,,,3795.0,31888.9811125555,1900-01-03 13:23:03.080000,0.42334372341186705,2020-03-26 00:00:00
ALP,Công ty Cổ phần Đầu tư Alphanam,UpCom,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,0,192484413,192073163.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,-980.0,8206.50039071994,1899-12-24 00:00:00,0.0,2020-03-26 00:00:00
ALV,Công ty Cổ phần Xây dựng ALVICO,UpCom,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng ,5657936,5657936,5657936.0,5375039,2300,,9465.0,0.0016728715206393199,7887.0,0.00139397122908424,27996.725,0.00494822228459282,21470500,19187916.6666666,52591109.166666605,,,,,,,,,,313.51,10321.689105752199,1900-01-09 23:59:22.327000,0.22283174550551102,2020-03-26 00:00:00
AMP,Công ty Cổ phần Armephaco,UpCom,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,13000000,13000000,13000000.0,1950000,10200,,0.0,0.0,6738.33333333333,0.000518333333333333,3369.16666666666,0.000259166666666666,0,61333833.3333333,30666916.6666666,,,,,,,,,,1341.0,11917.6185653846,1900-01-07 14:36:22.570000,0.855875688925509,2020-03-26 00:00:00
AMS,Công ty Cổ phần Cơ khí Xây dựng AMECC,UpCom,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,33300000,33300000,30137500.0,13320000,7200,,2046.25,6.14489489489489e-05,1113.66666666666,3.3443443443443395e-05,2050.5,6.80381584404811e-05,12761250,7290425.0,14705437.5,,,,,,,,,,504.0,10708.370399285699,1900-01-14 06:46:49.521000,0.672371213502314,2020-03-26 00:00:00
ANT,Công ty Cổ phần Rau quả thực phẩm An Giang,UpCom,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,6000000,6000000,6000000.0,3000000,10108,,5780.0,0.000963333333333333,10500.0,0.00175,5880.31666666666,0.000980052777777777,61408500,109478833.333333,59565233.3333333,,,,,,,,,,1651.0,11618.0055445,1900-01-06 02:55:09.200000,0.87002884972672,2020-03-26 00:00:00
APF,Công ty Cổ phần Nông sản Thực phẩm Quảng Ngãi,UpCom,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,16535887,16535887,16535887.0,14882298,23800,,654.05,3.95533665657004e-05,2027.45,0.000122609086527986,1785.39166666666,0.00010797072250594499,13572795,43544378.33333329,37485838.33333329,,,,,,,,,,3895.0,31969.4953265494,1900-01-06 02:39:59.430000,0.744459671849589,2020-03-26 00:00:00
APL,Công ty Cổ phần Cơ khí và Thiết bị áp lực - VVMI,UpCom,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng,Máy công nghiệp,1200000,1200000,1200000.0,600000,14000,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,4281.0,19861.562995,1900-01-03 06:29:30.878000,0.7048790673485459,2020-03-26 00:00:00
APT,Công ty Cổ phần Kinh doanh thủy hải sản Sài Gòn,UpCom,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,8800000,8800000,8800000.0,6160000,4000,,5.0,5.68181818181818e-07,5.0,5.68181818181818e-07,4.25,4.82954545454545e-07,20000,20000.0,12900.0,,,,,,,,,,-3293.0,,1899-12-22 18:50:36.288000,0.0,2020-03-26 00:00:00
AQN,Công ty Cổ phần 28 Quảng Ngãi,UpCom,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,1511097,1511097,1511097.0,226664,8700,,0.0,0.0,0.0,0.0,3.3333333333333304,2.20590295218198e-06,0,0.0,29000.0,,,,,,,,,,0.0,,1899-12-24 00:00:00,0.0,2020-03-26 00:00:00
ASA,Công ty Cổ phần ASA,UpCom,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng cá nhân,10000000,10000000,10000000.0,9000000,1200,,2420.0,0.000242,8665.666666666659,0.000866566666666666,8614.5,0.00086145,2999000,12164200.0,13004766.6666666,,,,,,,,,,126.0,10267.4590175,1900-01-09 11:29:35.169000,0.11687409688752601,2020-03-26 00:00:00
ASD,Công ty Cổ phần Sông Đà Hà Nội,UpCom,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,4000000,4000000,4000000.0,1200000,3900,,20.0,5e-06,8.33333333333333,2.08333333333333e-06,15.0,3.75e-06,78000,33500.0,57083.3333333333,,,,,,,,,,150.0,10247.89680925,1900-01-26 01:59:00.041000,0.380565892943005,2020-03-26 00:00:00
ATA,Công ty Cổ phần NTACO,UpCom,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,11999998,11999998,11999998.0,8399998,200,,7333.5,0.000611125101854183,5324.4,0.000443700073950012,3429.79166666666,0.000285816019858225,1466400,1073663.33333333,702725.0,,,,,,,,,,-1200.0,11818.6346546891,20:00:00.708000,0.0169224285074798,2020-03-26 00:00:00
ATB,Công ty Cổ phần An Thịnh,UpCom,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,13884000,13884000,13884000.0,13884000,506,,15265.0,0.00109946701238836,13785.0,0.000992869490060501,18236.266666666597,0.00131347354268702,8706000,9019666.66666666,13565966.6666666,,,,,,,,,,0.0,,0,0.0,2020-03-26 00:00:00
ATC,Công ty Cổ phần Sản xuất Thương mại Xuất nhập khẩu Viễn thông A,UpCom,Công nghệ Thông tin,Công nghệ Thông tin,Thiết bị và Phần cứng,Thiết bị viễn thông,0,8002000,8002000.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,,1899-12-24 00:00:00,0.0,2020-03-26 00:00:00
ATD,Công ty Cổ phần 28 Đà Nẵng,UpCom,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,1544300,1544300,1544300.0,0,9600,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,,1899-12-24 00:00:00,0.0,2020-03-26 00:00:00
AUM,Công ty Cổ phần Vinacafe Sơn Thành,UpCom,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,1000000,1000000,1000000.0,292586,10500,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,227.0,10981.53378,1900-02-15 07:36:22.946000,0.9561505897402971,2020-03-26 00:00:00
AVC,Công ty Cổ phần Thủy điện A Vương,UpCom,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,75052052,75052052,75052052.0,7505205,28000,,3.75,4.99653227336142e-08,111.91666666666599,1.49118729847208e-06,134.75,1.79542059689453e-06,94225,2945910.0,3819421.66666666,,,,,,,,,,1769.0,12552.348551629198,1900-01-14 23:44:22.205000,2.2306582616657598,2020-03-26 00:00:00
AVF,Công ty Cổ phần Việt An,UpCom,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,43338000,43338000,43338000.0,43338000,400,,17551.25,0.000404985232359592,38951.5,0.000898783977110157,38723.0416666666,0.000893512429430676,7045500,16180391.666666599,16056795.8333333,,,,,,,,,,-23725.0,,23:32:38.938000,0.0,2020-03-26 00:00:00
B82,Công ty Cổ phần 482,UpCom,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5000000,5000000,5000000.0,3250000,400,,10.0,2e-06,5.08333333333333,1.01666666666666e-06,1193.45,0.00023869,3500,1775.0,459167.5,,,,,,,,,,1095.0,14800.393797,08:46:11.446000,0.0270263079135826,2020-03-26 00:00:00
BAB,Ngân hàng Thương mại Cổ phần Bắc Á,UpCom,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,650000000,650000000,650000000.0,617500000,17400,,366995.1,0.000564607846153846,142781.73333333302,0.000219664205128205,137753.708333333,0.000211928782051282,6605283800,2570185036.6666603,2479812668.33333,,,,,,,,,,769.87,11140.660695416202,23.4899206421599,1.5618463281229902,2020-03-26 00:00:00
BAL,Công ty Cổ phần Bao bì Bia - Rượu - Nước giải khát,UpCom,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp,Containers & Đóng gói,2000000,2000000,2000000.0,700000,11600,,125.0,6.25e-05,93.3333333333333,4.6666666666666604e-05,132.5,6.625e-05,1135000,881833.333333333,1268833.33333333,,,,,,,,,,2372.0,16027.504822,4.88943425685423,0.7237558265512021,2020-03-26 00:00:00
BAM,Công ty Cổ phần Khoáng sản và Luyện kim Bắc Á,UpCom,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng ,0,30000000,30000000.0,30000000,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,556.0,12076.4673813666,1899-12-24 00:00:00,0.0,2020-03-26 00:00:00
BAS,Công ty Cổ phần BaSa,UpCom,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,0,9600000,9600000.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,-2367.0,,1899-12-24 00:00:00,0.0,2020-03-26 00:00:00
BBL,Công ty Cổ phần Bourbon Bến Lức,UpCom,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",0,14800000,14800000.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,,1899-12-24 00:00:00,0.0,2020-03-26 00:00:00
BBM,Công ty Cổ phần Bia Hà Nội - Nam Định,UpCom,Hàng Tiêu dùng,Thực phẩm và đồ uống,Bia và đồ uống,Sản xuất bia ,2000000,2000000,2000000.0,900000,14600,,5.0,2.5e-06,10.0,5e-06,5.83333333333333,2.9166666666666598e-06,73000,136333.333333333,78333.3333333333,,,,,,,,,,0.0,,1899-12-24 00:00:00,0.0,2020-03-26 00:00:00
BBT,Công ty Cổ phần Bông Bạch Tuyết,UpCom,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng cá nhân,6840000,6840000,6840000.0,3420000,17100,,1600.4,0.00023397660818713398,7970.416666666659,0.00116526559454191,4349.125,0.0006358369883040929,29467450,152539018.33333302,82753705.8333333,,,,,,,,,,365.0,,1900-02-15 20:01:40.056000,0.0,2020-03-26 00:00:00
BCB,Công ty Cổ phần 397,UpCom,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai thác Than,5000000,5000000,5000000.0,667700,8200,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,,0,0.0,2020-03-26 00:00:00
