Ticker,Share,Update,Date
HST,1488440.0,2016-03-31,2016Q1
HVG,227038291.0,2016-03-31,2016Q1
IME,3599948.0,2016-03-31,2016Q1
ITC,68646328.0,2016-03-31,2016Q1
ITD,15323408.0,2016-03-31,2016Q1
KMT,9846562.0,2016-03-31,2016Q1
KSS,49432337.0,2016-03-31,2016Q1
L44,3980000.0,2016-03-31,2016Q1
LGL,19996375.0,2016-03-31,2016Q1
LIX,21600000.0,2016-03-31,2016Q1
LM3,5150000.0,2016-03-31,2016Q1
LO5,5000000.0,2016-03-31,2016Q1
MAC,13108982.0,2016-03-31,2016Q1
MAS,3008816.0,2016-03-31,2016Q1
MHL,4370817.0,2016-03-31,2016Q1
MSN,746717861.0,2016-03-31,2016Q1
PDC,15000000.0,2016-03-31,2016Q1
PGD,89998070.0,2016-03-31,2016Q1
PGT,9241801.0,2016-03-31,2016Q1
PHC,10889977.0,2016-03-31,2016Q1
PHT,19999993.0,2016-03-31,2016Q1
PMC,9332573.0,2016-03-31,2016Q1
PPP,6000000.0,2016-03-31,2016Q1
PSP,33000000.0,2016-03-31,2016Q1
PTP,6800000.0,2016-03-31,2016Q1
SDG,6499997.0,2016-03-31,2016Q1
SDH,20539500.0,2016-03-31,2016Q1
SEC,38999876.0,2016-03-31,2016Q1
SHI,53994663.0,2016-03-31,2016Q1
SHN,42358360.0,2016-03-31,2016Q1
SME,22500000.0,2016-03-31,2016Q1
SQC,107299000.0,2016-03-31,2016Q1
SRC,20045875.0,2016-03-31,2016Q1
SRF,24361876.0,2016-03-31,2016Q1
SVS,13500000.0,2016-03-31,2016Q1
TAS,13899950.0,2016-03-31,2016Q1
TCL,20943893.0,2016-03-31,2016Q1
TCO,18460866.0,2016-03-31,2016Q1
TGP,10000000.0,2016-03-31,2016Q1
TH1,13539226.0,2016-03-31,2016Q1
TIC,22282985.0,2016-03-31,2016Q1
TIE,9569900.0,2016-03-31,2016Q1
TIX,24000000.0,2016-03-31,2016Q1
TKC,10732232.0,2016-03-31,2016Q1
TMW,4662350.0,2016-03-31,2016Q1
TMX,6000000.0,2016-03-31,2016Q1
TNM,3800000.0,2016-03-31,2016Q1
TTR,1993393.0,2016-03-31,2016Q1
TV2,4398500.0,2016-03-31,2016Q1
TV3,3380986.0,2016-03-31,2016Q1
UDJ,14850840.0,2016-03-31,2016Q1
V12,5818000.0,2016-03-31,2016Q1
V15,10000000.0,2016-03-31,2016Q1
VC9,11695200.0,2016-03-31,2016Q1
VDS,70000000.0,2016-03-31,2016Q1
VFG,17609326.0,2016-03-31,2016Q1
VIG,34133300.0,2016-03-31,2016Q1
VIT,14999664.0,2016-03-31,2016Q1
VIX,66762297.0,2016-03-31,2016Q1
VMG,9600000.0,2016-03-31,2016Q1
VNG,13000000.0,2016-03-31,2016Q1
VPC,5625000.0,2016-03-31,2016Q1
WSS,50300000.0,2016-03-31,2016Q1
PXS,59999998.0,2016-03-31,2016Q1
PXT,20000000.0,2016-03-31,2016Q1
SBA,60288331.0,2016-03-31,2016Q1
SBC,8000000.0,2016-03-31,2016Q1
SBS,126660000.0,2016-03-31,2016Q1
SD1,5000000.0,2016-03-31,2016Q1
SMT,4481502.0,2016-03-31,2016Q1
SPD,10000000.0,2016-03-31,2016Q1
SPM,13770000.0,2016-03-31,2016Q1
SSF,1600000.0,2016-03-31,2016Q1
TDC,100000000.0,2016-03-31,2016Q1
TNT,25500000.0,2016-03-31,2016Q1
TSM,2936140.0,2016-03-31,2016Q1
UDC,34706000.0,2016-03-31,2016Q1
VCH,4000000.0,2016-03-31,2016Q1
VCM,3000000.0,2016-03-31,2016Q1
VE3,1319710.0,2016-03-31,2016Q1
VFMVFA,24043760.0,2016-03-31,2016Q1
VHF,21500000.0,2016-03-31,2016Q1
VHH,7500000.0,2016-03-31,2016Q1
VCBS,70000000.0,2016-03-31,2016Q1
VCV,11007183.0,2016-03-31,2016Q1
VKC,13000000.0,2016-03-31,2016Q1
VLF,11959982.0,2016-03-31,2016Q1
PRC,1200000.0,2016-03-31,2016Q1
PTD,3200000.0,2016-03-31,2016Q1
PTL,98865080.0,2016-03-31,2016Q1
PV2,36868800.0,2016-03-31,2016Q1
PVV,30000000.0,2016-03-31,2016Q1
PX1,20000000.0,2016-03-31,2016Q1
PXL,82574412.0,2016-03-31,2016Q1
QCC,1500000.0,2016-03-31,2016Q1
QCG,275129141.0,2016-03-31,2016Q1
S27,1572833.0,2016-03-31,2016Q1
S33,8331409.0,2016-03-31,2016Q1
SCL,13889973.0,2016-03-31,2016Q1
SCO,4200000.0,2016-03-31,2016Q1
SCR,217067945.0,2016-03-31,2016Q1
SDK,2600000.0,2016-03-31,2016Q1
SEL,5000000.0,2016-03-31,2016Q1
SGS,14420000.0,2016-03-31,2016Q1
SHP,93710200.0,2016-03-31,2016Q1
SHV,6263720.0,2016-03-31,2016Q1
SMA,16120000.0,2016-03-31,2016Q1
SMB,29846648.0,2016-03-31,2016Q1
SPC,10530000.0,2016-03-31,2016Q1
SSG,4981190.0,2016-03-31,2016Q1
STU,1876000.0,2016-03-31,2016Q1
TDW,8500000.0,2016-03-31,2016Q1
THACO,325000000.0,2016-03-31,2016Q1
THV,57749995.0,2016-03-31,2016Q1
TIG,55650000.0,2016-03-31,2016Q1
TSB,6745480.0,2016-03-31,2016Q1
TV1,26691319.0,2016-03-31,2016Q1
TVD,42023504.0,2016-03-31,2016Q1
VAT,4131796.0,2016-03-31,2016Q1
VMD,8440268.0,2016-03-31,2016Q1
VNF,5584500.0,2016-03-31,2016Q1
VOS,140000000.0,2016-03-31,2016Q1
VSI,13199997.0,2016-03-31,2016Q1
VTF,41812781.0,2016-03-31,2016Q1
VTI,4279763.0,2016-03-31,2016Q1
WCS,2500000.0,2016-03-31,2016Q1
WSB,14500000.0,2016-03-31,2016Q1
ABSC,0.0,2016-03-31,2016Q1
ACBS,150000000.0,2016-03-31,2016Q1
AGRB,0.0,2016-03-31,2016Q1
BGM,45753840.0,2016-03-31,2016Q1
BHT,4600000.0,2016-03-31,2016Q1
BIC,117276895.0,2016-03-31,2016Q1
BSI,86500000.0,2016-03-31,2016Q1
BVB,300000000.0,2016-03-31,2016Q1
BVN,5000000.0,2016-03-31,2016Q1
C21,13536475.0,2016-03-31,2016Q1
C47,12000000.0,2016-03-31,2016Q1
CCL,26249885.0,2016-03-31,2016Q1
CI5,2699922.0,2016-03-31,2016Q1
CIG,13439947.0,2016-03-31,2016Q1
CNG,26999673.0,2016-03-31,2016Q1
CTV,2000000.0,2016-03-31,2016Q1
CTX,26353800.0,2016-03-31,2016Q1
CZC,2667900.0,2016-03-31,2016Q1
D11,4367977.0,2016-03-31,2016Q1
D26,1000000.0,2016-03-31,2016Q1
DASC,0.0,2016-03-31,2016Q1
DIH,2900242.0,2016-03-31,2016Q1
DLC,4780080.0,2016-03-31,2016Q1
DLD,9307415.0,2016-03-31,2016Q1
DNL,3600000.0,2016-03-31,2016Q1
DNM,4377605.0,2016-03-31,2016Q1
EAB,500000000.0,2016-03-31,2016Q1
FBA,3414900.0,2016-03-31,2016Q1
FCB,0.0,2016-03-31,2016Q1
FDG,13200000.0,2016-03-31,2016Q1
FDT,3054500.0,2016-03-31,2016Q1
GFC,8480000.0,2016-03-31,2016Q1
VIA,1200000.0,2016-03-31,2016Q1
VIB,425000000.0,2016-03-31,2016Q1
VIR,8240000.0,2016-03-31,2016Q1
VLA,1080000.0,2016-03-31,2016Q1
VNX,1224948.0,2016-03-31,2016Q1
VRC,14308142.0,2016-03-31,2016Q1
VXB,4049006.0,2016-03-31,2016Q1
WTC,10000000.0,2016-03-31,2016Q1
ADC,3060000.0,2016-03-31,2016Q1
ALV,4511904.0,2016-03-31,2016Q1
APP,3963960.0,2016-03-31,2016Q1
ARM,2592740.0,2016-03-31,2016Q1
AVF,43338000.0,2016-03-31,2016Q1
BID,3418715334.0,2016-03-31,2016Q1
BSC,3150747.0,2016-03-31,2016Q1
BVG,9750948.0,2016-03-31,2016Q1
BXD,1736500.0,2016-03-31,2016Q1
C32,11200000.0,2016-03-31,2016Q1
CLG,21150000.0,2016-03-31,2016Q1
CLW,13000000.0,2016-03-31,2016Q1
CMS,17200000.0,2016-03-31,2016Q1
CMX,13221234.0,2016-03-31,2016Q1
CTA,9542381.0,2016-03-31,2016Q1
CVN,3250000.0,2016-03-31,2016Q1
DLV,2910000.0,2016-03-31,2016Q1
DNF,5000000.0,2016-03-31,2016Q1
DSN,12083009.0,2016-03-31,2016Q1
DTV,5280000.0,2016-03-31,2016Q1
DVH,4350000.0,2016-03-31,2016Q1
ELC,41455498.0,2016-03-31,2016Q1
EVE,27507218.0,2016-03-31,2016Q1
GBS,13500000.0,2016-03-31,2016Q1
GHC,20500000.0,2016-03-31,2016Q1
GMX,5314448.0,2016-03-31,2016Q1
H11,1060000.0,2016-03-31,2016Q1
HOT,7999937.0,2016-03-31,2016Q1
HPR,4800000.0,2016-03-31,2016Q1
HU3,9999944.0,2016-03-31,2016Q1
I40,1539120.0,2016-03-31,2016Q1
IDI,196650000.0,2016-03-31,2016Q1
INC,2000000.0,2016-03-31,2016Q1
JVC,112500171.0,2016-03-31,2016Q1
KCE,1500000.0,2016-03-31,2016Q1
KEVS,0.0,2016-03-31,2016Q1
L14,3448000.0,2016-03-31,2016Q1
MASC,0.0,2016-03-31,2016Q1
MBS,122124280.0,2016-03-31,2016Q1
MCF,8000000.0,2016-03-31,2016Q1
MDB,375000000.0,2016-03-31,2016Q1
MDF,55113595.0,2016-03-31,2016Q1
MDG,10324781.0,2016-03-31,2016Q1
MHBB,336921100.0,2016-03-31,2016Q1
MSBS,0.0,2016-03-31,2016Q1
MSGS,0.0,2016-03-31,2016Q1
MTH,4787910.0,2016-03-31,2016Q1
NASB,300000000.0,2016-03-31,2016Q1
NDN,42136994.0,2016-03-31,2016Q1
NKG,50034361.0,2016-03-31,2016Q1
NOS,20056000.0,2016-03-31,2016Q1
NSP,5000000.0,2016-03-31,2016Q1
NVSC,16100000.0,2016-03-31,2016Q1
OCSC,0.0,2016-03-31,2016Q1
PGB,300000000.0,2016-03-31,2016Q1
PGI,69577348.0,2016-03-31,2016Q1
PNSC,34000000.0,2016-03-31,2016Q1
PPE,2000000.0,2016-03-31,2016Q1
PSG,35000000.0,2016-03-31,2016Q1
PTB,17280760.0,2016-03-31,2016Q1
PTI,80395709.0,2016-03-31,2016Q1
PXA,15000000.0,2016-03-31,2016Q1
SASC,33500000.0,2016-03-31,2016Q1
SBBS,0.0,2016-03-31,2016Q1
SBST,4000000.0,2016-03-31,2016Q1
SBTN,3976160.0,2016-03-31,2016Q1
SDI,119995800.0,2016-03-31,2016Q1
SDV,5000000.0,2016-03-31,2016Q1
SEAB,546582600.0,2016-03-31,2016Q1
SGBTB,56576236.0,2016-03-31,2016Q1
SNTB,6000000.0,2016-03-31,2016Q1
STSC,0.0,2016-03-31,2016Q1
STT,8000000.0,2016-03-31,2016Q1
SVN,21000000.0,2016-03-31,2016Q1
SWC,67100000.0,2016-03-31,2016Q1
TB,750000000.0,2016-03-31,2016Q1
HAT,3123000.0,2016-03-31,2016Q1
HCI,5232000.0,2016-03-31,2016Q1
HDA,11500000.0,2016-03-31,2016Q1
HQC,395000000.0,2016-03-31,2016Q1
HTB,1800000.0,2016-03-31,2016Q1
HTI,24949200.0,2016-03-31,2016Q1
HTL,12000000.0,2016-03-31,2016Q1
HVC,6920750.0,2016-03-31,2016Q1
HVX,39960000.0,2016-03-31,2016Q1
IDJ,32600000.0,2016-03-31,2016Q1
KAC,23999999.0,2016-03-31,2016Q1
KST,2996010.0,2016-03-31,2016Q1
KTB,40200000.0,2016-03-31,2016Q1
KTS,5070000.0,2016-03-31,2016Q1
KTT,2955000.0,2016-03-31,2016Q1
LCD,1499945.0,2016-03-31,2016Q1
LM7,5000000.0,2016-03-31,2016Q1
LM8,8693623.0,2016-03-31,2016Q1
MAX,7200000.0,2016-03-31,2016Q1
MCL,2220000.0,2016-03-31,2016Q1
MIM,3409860.0,2016-03-31,2016Q1
MNC,9279261.0,2016-03-31,2016Q1
MTP,2995000.0,2016-03-31,2016Q1
NET,15998892.0,2016-03-31,2016Q1
NIS,2808000.0,2016-03-31,2016Q1
OCH,200000000.0,2016-03-31,2016Q1
PCG,18870000.0,2016-03-31,2016Q1
PEC,2721533.0,2016-03-31,2016Q1
PFL,50000000.0,2016-03-31,2016Q1
PIV,15000000.0,2016-03-31,2016Q1
POV,10000000.0,2016-03-31,2016Q1
PPS,15000000.0,2016-03-31,2016Q1
HBSC,3500000.0,2016-03-31,2016Q1
HFX,1270000.0,2016-03-31,2016Q1
HHS,274744063.0,2016-03-31,2016Q1
HRSC,7553846.0,2016-03-31,2016Q1
TCBS,0.0,2016-03-31,2016Q1
THG,10000000.0,2016-03-31,2016Q1
TIS,284000000.0,2016-03-31,2016Q1
TNY,1800000.0,2016-03-31,2016Q1
TVSI,0.0,2016-03-31,2016Q1
VCA,15187322.0,2016-03-31,2016Q1
VCF,26579135.0,2016-03-31,2016Q1
VCSC,0.0,2016-03-31,2016Q1
VDT,1965440.0,2016-03-31,2016Q1
VIE,1561244.0,2016-03-31,2016Q1
VISC,0.0,2016-03-31,2016Q1
VNSC,18500000.0,2016-03-31,2016Q1
VPBS,0.0,2016-03-31,2016Q1
VTNB,0.0,2016-03-31,2016Q1
VTTB,400000000.0,2016-03-31,2016Q1
WEB,0.0,2016-03-31,2016Q1
AASC,3500000.0,2016-03-31,2016Q1
ACC224,0.0,2016-03-31,2016Q1
AGM,18200000.0,2016-03-31,2016Q1
AGPPS,0.0,2016-03-31,2016Q1
AMC,2850000.0,2016-03-31,2016Q1
APSC,5861940.0,2016-03-31,2016Q1
ASA,10000000.0,2016-03-31,2016Q1
ASIAGF,24008000.0,2016-03-31,2016Q1
ASIAS,5600000.0,2016-03-31,2016Q1
ATSC,4100000.0,2016-03-31,2016Q1
BETA,0.0,2016-03-31,2016Q1
BRC,12374997.0,2016-03-31,2016Q1
CASC,0.0,2016-03-31,2016Q1
CBVS,13500000.0,2016-03-31,2016Q1
CLP,8000000.0,2016-03-31,2016Q1
DDSC,13500000.0,2016-03-31,2016Q1
DHL,5500000.0,2016-03-31,2016Q1
DHM,23498370.0,2016-03-31,2016Q1
DNSC,6000000.0,2016-03-31,2016Q1
DNSE,7500000.0,2016-03-31,2016Q1
DRL,9500000.0,2016-03-31,2016Q1
DTDS,13500000.0,2016-03-31,2016Q1
ECCS,0.0,2016-03-31,2016Q1
EMC,11473000.0,2016-03-31,2016Q1
FCN,45722854.0,2016-03-31,2016Q1
FLC,529871533.0,2016-03-31,2016Q1
FLCS,13500000.0,2016-03-31,2016Q1
GAS,1913348070.0,2016-03-31,2016Q1
GLSC,13500000.0,2016-03-31,2016Q1
GSP,30000000.0,2016-03-31,2016Q1
HASC,15000000.0,2016-03-31,2016Q1
HBBS,15000000.0,2016-03-31,2016Q1
HSSC,5000000.0,2016-03-31,2016Q1
HVSC,5020000.0,2016-03-31,2016Q1
IRSC,13500000.0,2016-03-31,2016Q1
ITQ,23843305.0,2016-03-31,2016Q1
JSIC,4100000.0,2016-03-31,2016Q1
KHL,12000000.0,2016-03-31,2016Q1
KVSC,13500000.0,2016-03-31,2016Q1
LAS,77832000.0,2016-03-31,2016Q1
TVN,678000000.0,2016-03-31,2016Q1
VCFC,60000000.0,2016-03-31,2016Q1
VDSE,13500000.0,2016-03-31,2016Q1
VE4,1028000.0,2016-03-31,2016Q1
ICDLB,0.0,2016-03-31,2016Q1
IETCO,0.0,2016-03-31,2016Q1
INVESTCO,0.0,2016-03-31,2016Q1
IPAG,0.0,2016-03-31,2016Q1
HEMC,0.0,2016-03-31,2016Q1
HJC,12853052.0,2016-03-31,2016Q1
HLD,20000000.0,2016-03-31,2016Q1
HSM,0.0,2016-03-31,2016Q1
HTG,0.0,2016-03-31,2016Q1
HU4,15000000.0,2016-03-31,2016Q1
HUUTOAN,0.0,2016-03-31,2016Q1
ICAP,0.0,2016-03-31,2016Q1
VE8,1800000.0,2016-03-31,2016Q1
VFSC,13500000.0,2016-03-31,2016Q1
VGSC,0.0,2016-03-31,2016Q1
VIETS,0.0,2016-03-31,2016Q1
VNAI,0.0,2016-03-31,2016Q1
VNIS,0.0,2016-03-31,2016Q1
VQSC,4500000.0,2016-03-31,2016Q1
VSEC,13500000.0,2016-03-31,2016Q1
VSMC,20000000.0,2016-03-31,2016Q1
VSVN,0.0,2016-03-31,2016Q1
VTSC,0.0,2016-03-31,2016Q1
VTSS,13800000.0,2016-03-31,2016Q1
ADCC,0.0,2016-03-31,2016Q1
AFIEX,0.0,2016-03-31,2016Q1
ANPHU,0.0,2016-03-31,2016Q1
AVHPC,0.0,2016-03-31,2016Q1
BBLC,0.0,2016-03-31,2016Q1
BHP,9179290.0,2016-03-31,2016Q1
BIDIPHAR,0.0,2016-03-31,2016Q1
BIDVF,0.0,2016-03-31,2016Q1
BLI,40361400.0,2016-03-31,2016Q1
BSHC,0.0,2016-03-31,2016Q1
CASUCO,0.0,2016-03-31,2016Q1
CAV,28800000.0,2016-03-31,2016Q1
CLL,34000000.0,2016-03-31,2016Q1
CMFC,60492100.0,2016-03-31,2016Q1
CMSF,0.0,2016-03-31,2016Q1
COIMEX,0.0,2016-03-31,2016Q1
DAKFO,0.0,2016-03-31,2016Q1
DAS,4200000.0,2016-03-31,2016Q1
DHP,9492200.0,2016-03-31,2016Q1
DOMENAL,0.0,2016-03-31,2016Q1
DONGTAM,0.0,2016-03-31,2016Q1
EUPW,0.0,2016-03-31,2016Q1
EVNF,250000000.0,2016-03-31,2016Q1
EVNI,0.0,2016-03-31,2016Q1
EVNLC,0.0,2016-03-31,2016Q1
EXIMLAND,0.0,2016-03-31,2016Q1
FCM,41000000.0,2016-03-31,2016Q1
FISC,0.0,2016-03-31,2016Q1
FIT,179212477.0,2016-03-31,2016Q1
FPTT,0.0,2016-03-31,2016Q1
GDIC,0.0,2016-03-31,2016Q1
GEX,154500000.0,2016-03-31,2016Q1
GSCP,0.0,2016-03-31,2016Q1
HACO3,0.0,2016-03-31,2016Q1
HAR,96776535.0,2016-03-31,2016Q1
HES,0.0,2016-03-31,2016Q1
KLF,165352561.0,2016-03-31,2016Q1
KSQ,30000000.0,2016-03-31,2016Q1
KUDC,0.0,2016-03-31,2016Q1
LIBERTY,0.0,2016-03-31,2016Q1
CKGT,0.0,2016-03-31,2016Q1
CKIC,0.0,2016-03-31,2016Q1
CLM,4827560.0,2016-03-31,2016Q1
CMK,1432578.0,2016-03-31,2016Q1
LILAMA,0.0,2016-03-31,2016Q1
MACHICO,0.0,2016-03-31,2016Q1
MINC,0.0,2016-03-31,2016Q1
MLGROUP,0.0,2016-03-31,2016Q1
MLMB,0.0,2016-03-31,2016Q1
MSCC,0.0,2016-03-31,2016Q1
MWG,146670301.0,2016-03-31,2016Q1
NDX,4859793.0,2016-03-31,2016Q1
LCM,24632809.0,2016-03-31,2016Q1
LKW,2500000.0,2016-03-31,2016Q1
LVSC,12500000.0,2016-03-31,2016Q1
MED,5024100.0,2016-03-31,2016Q1
MEF,3755213.0,2016-03-31,2016Q1
MHBS,17000000.0,2016-03-31,2016Q1
MKSC,10000000.0,2016-03-31,2016Q1
MTC,5165000.0,2016-03-31,2016Q1
NHABE,0.0,2016-03-31,2016Q1
NLG,141572157.0,2016-03-31,2016Q1
NVOIL,0.0,2016-03-31,2016Q1
PDVC,0.0,2016-03-31,2016Q1
PEQ,2424600.0,2016-03-31,2016Q1
PIST,0.0,2016-03-31,2016Q1
PMPLABS,0.0,2016-03-31,2016Q1
PSD,21279749.0,2016-03-31,2016Q1
PVCMK,0.0,2016-03-31,2016Q1
PVCTH,0.0,2016-03-31,2016Q1
PVID,0.0,2016-03-31,2016Q1
PVSY,0.0,2016-03-31,2016Q1
PVTRANS,0.0,2016-03-31,2016Q1
SCID,0.0,2016-03-31,2016Q1
SCSC,0.0,2016-03-31,2016Q1
SHA,18000000.0,2016-03-31,2016Q1
NASC,14000000.0,2016-03-31,2016Q1
NAVS,4600000.0,2016-03-31,2016Q1
NBS,3153200.0,2016-03-31,2016Q1
NHN,200000000.0,2016-03-31,2016Q1
NNG,48245922.0,2016-03-31,2016Q1
NNT,8691355.0,2016-03-31,2016Q1
NSIC,5000000.0,2016-03-31,2016Q1
NTW,7500000.0,2016-03-31,2016Q1
PCSC,0.0,2016-03-31,2016Q1
PLX,0.0,2016-03-31,2016Q1
PGSC,15500000.0,2016-03-31,2016Q1
PID,4000000.0,2016-03-31,2016Q1
PJS,9000000.0,2016-03-31,2016Q1
PTK,21600000.0,2016-03-31,2016Q1
QNSC,0.0,2016-03-31,2016Q1
ROSE,3500000.0,2016-03-31,2016Q1
RUBSE,0.0,2016-03-31,2016Q1
SBCO,641282186.0,2016-03-31,2016Q1
SGPP,0.0,2016-03-31,2016Q1
SII,58370000.0,2016-03-31,2016Q1
SJCS,5300000.0,2016-03-31,2016Q1
SLS,6800000.0,2016-03-31,2016Q1
SPI,16815000.0,2016-03-31,2016Q1
STK,46535835.0,2016-03-31,2016Q1
STV,6512750.0,2016-03-31,2016Q1
SVT,9569983.0,2016-03-31,2016Q1
TDS,12225393.0,2016-03-31,2016Q1
TFSC,0.0,2016-03-31,2016Q1
TND,16000000.0,2016-03-31,2016Q1
TNFS,0.0,2016-03-31,2016Q1
TSSC,4100000.0,2016-03-31,2016Q1
TVB,9600000.0,2016-03-31,2016Q1
SPH,10000000.0,2016-03-31,2016Q1
SSN,9600000.0,2016-03-31,2016Q1
THMILK,380000000.0,2016-03-31,2016Q1
THS,2700000.0,2016-03-31,2016Q1
TIP,0.0,2016-03-31,2016Q1
TKRC,0.0,2016-03-31,2016Q1
TNMG,0.0,2016-03-31,2016Q1
TTPC,0.0,2016-03-31,2016Q1
TTZ,5250000.0,2016-03-31,2016Q1
VCX,26530000.0,2016-03-31,2016Q1
VDAC,0.0,2016-03-31,2016Q1
VGG,28000000.0,2016-03-31,2016Q1
VIDIPHA,0.0,2016-03-31,2016Q1
VINAINCON,0.0,2016-03-31,2016Q1
VNDB,0.0,2016-03-31,2016Q1
VNN,5726698.0,2016-03-31,2016Q1
VRG,25894868.0,2016-03-31,2016Q1
VTG,18644500.0,2016-03-31,2016Q1
VTGI,0.0,2016-03-31,2016Q1
VTIC,23000000.0,2016-03-31,2016Q1
VTX,20972321.0,2016-03-31,2016Q1
XKCT,0.0,2016-03-31,2016Q1
XMCT,0.0,2016-03-31,2016Q1
XPH,12972475.0,2016-03-31,2016Q1
BALPAC,2000000.0,2016-03-31,2016Q1
BTTD,6414100.0,2016-03-31,2016Q1
CCIC,0.0,2016-03-31,2016Q1
CDJC,3300000.0,2016-03-31,2016Q1
CEC,2988518.0,2016-03-31,2016Q1
CH5,3400000.0,2016-03-31,2016Q1
CHFC,0.0,2016-03-31,2016Q1
CIE128,1000000.0,2016-03-31,2016Q1
CNC,9470357.0,2016-03-31,2016Q1
CVFST,0.0,2016-03-31,2016Q1
CXC,0.0,2016-03-31,2016Q1
DAPRICO,0.0,2016-03-31,2016Q1
DCD,11294323.0,2016-03-31,2016Q1
DECOFI,4880530.0,2016-03-31,2016Q1
DIC1,0.0,2016-03-31,2016Q1
DLT,2500056.0,2016-03-31,2016Q1
DLTS,0.0,2016-03-31,2016Q1
DOP,4370510.0,2016-03-31,2016Q1
DPHC,0.0,2016-03-31,2016Q1
DTN,2200000.0,2016-03-31,2016Q1
DTVY,0.0,2016-03-31,2016Q1
DVC,4651423.0,2016-03-31,2016Q1
DVSG,0.0,2016-03-31,2016Q1
HACHIBA,0.0,2016-03-31,2016Q1
HALOBECO,0.0,2016-03-31,2016Q1
HANDICO22,0.0,2016-03-31,2016Q1
HBHP,0.0,2016-03-31,2016Q1
HDPHAR,0.0,2016-03-31,2016Q1
HEC2,4200000.0,2016-03-31,2016Q1
HHA,5896100.0,2016-03-31,2016Q1
HIPC,30000000.0,2016-03-31,2016Q1
HMCC,0.0,2016-03-31,2016Q1
HMG,0.0,2016-03-31,2016Q1
HQM,32000000.0,2016-03-31,2016Q1
HU6,7500000.0,2016-03-31,2016Q1
IFC,3000000.0,2016-03-31,2016Q1
ICL,8232969.0,2016-03-31,2016Q1
KCB,8000000.0,2016-03-31,2016Q1
KHAL,0.0,2016-03-31,2016Q1
KLMNT,0.0,2016-03-31,2016Q1
KSHD,0.0,2016-03-31,2016Q1
KSK,23888000.0,2016-03-31,2016Q1
LANDSG,0.0,2016-03-31,2016Q1
LEGAMEX,0.0,2016-03-31,2016Q1
LENVN,0.0,2016-03-31,2016Q1
LMREAL,0.0,2016-03-31,2016Q1
MCCS,0.0,2016-03-31,2016Q1
NAGECO,0.0,2016-03-31,2016Q1
NASCO,8315764.0,2016-03-31,2016Q1
NCS,7999087.0,2016-03-31,2016Q1
NFC,10487551.0,2016-03-31,2016Q1
OLECO,0.0,2016-03-31,2016Q1
PAPC,0.0,2016-03-31,2016Q1
PHARBACO,7350000.0,2016-03-31,2016Q1
PIC,29146707.0,2016-03-31,2016Q1
PNG,9000000.0,2016-03-31,2016Q1
PNTECHCONS,0.0,2016-03-31,2016Q1
PPHC,0.0,2016-03-31,2016Q1
PRO,3000000.0,2016-03-31,2016Q1
PSC1,0.0,2016-03-31,2016Q1
PSE,12500000.0,2016-03-31,2016Q1
PSW,17000000.0,2016-03-31,2016Q1
PTE,12130776.0,2016-03-31,2016Q1
PVB,21599998.0,2016-03-31,2016Q1
PVCHN,30000000.0,2016-03-31,2016Q1
QPH,18583100.0,2016-03-31,2016Q1
RBC,9903708.0,2016-03-31,2016Q1
SCI,10000000.0,2016-03-31,2016Q1
SGR,13200000.0,2016-03-31,2016Q1
SHINEC,0.0,2016-03-31,2016Q1
SKG,24479585.0,2016-03-31,2016Q1
STJC,0.0,2016-03-31,2016Q1
DTH,0.0,2016-03-31,2016Q1
THQN,0.0,2016-03-31,2016Q1
TRADO,4513859.0,2016-03-31,2016Q1
TRAENCO,0.0,2016-03-31,2016Q1
C71,5000000.0,2016-03-31,2016Q1
CDO,20000000.0,2016-03-31,2016Q1
CEO,102935994.0,2016-03-31,2016Q1
CKD,31000000.0,2016-03-31,2016Q1
CKH,0.0,2016-03-31,2016Q1
CNH,24539049.0,2016-03-31,2016Q1
CPI,0.0,2016-03-31,2016Q1
SGP,0.0,2016-03-31,2016Q1
CSV,44200000.0,2016-03-31,2016Q1
CTR,0.0,2016-03-31,2016Q1
CTT,4697351.0,2016-03-31,2016Q1
DCM,529400000.0,2016-03-31,2016Q1
DDV,146109900.0,2016-03-31,2016Q1
DGC,42209132.0,2016-03-31,2016Q1
DGW,30461860.0,2016-03-31,2016Q1
DP3,6800000.0,2016-03-31,2016Q1
DPS,16080000.0,2016-03-31,2016Q1
E1SSHN30,10100000.0,2016-03-31,2016Q1
E1VFVN30,36600000.0,2016-03-31,2016Q1
FID,21999998.0,2016-03-31,2016Q1
TTT,4570210.0,2016-03-31,2016Q1
TVIC,0.0,2016-03-31,2016Q1
TVM,2400000.0,2016-03-31,2016Q1
TVPHARM,6300000.0,2016-03-31,2016Q1
UEM,1890000.0,2016-03-31,2016Q1
UPC,3400000.0,2016-03-31,2016Q1
UPGC,0.0,2016-03-31,2016Q1
VC45,8000000.0,2016-03-31,2016Q1
VCP,0.0,2016-03-31,2016Q1
VEEC,0.0,2016-03-31,2016Q1
VIN,25500000.0,2016-03-31,2016Q1
VGT,0.0,2016-03-31,2016Q1
VLC,63101000.0,2016-03-31,2016Q1
VMGC,20393000.0,2016-03-31,2016Q1
VMJC,4085000.0,2016-03-31,2016Q1
VMS,8999998.0,2016-03-31,2016Q1
VNP,19428913.0,2016-03-31,2016Q1
VNVETCO,0.0,2016-03-31,2016Q1
VTAC,0.0,2016-03-31,2016Q1
